ticker,exchange,assetType,priceCurrency,startDate,endDate
ELAY,OTCMKTS,Stock,USD,2013-10-09,2019-06-12
ELB,NYSE,Stock,USD,2016-01-04,2016-08-25
ELB-CL,NYSE,Stock,USD,2016-08-17,2016-09-15
ELBAX,NMFQS,Mutual Fund,USD,2011-11-03,2020-08-14
ELBCX,NMFQS,Mutual Fund,USD,2011-11-03,2020-08-14
ELBI,,Stock,USD,,
ELBIX,NMFQS,Mutual Fund,USD,2011-11-03,2020-08-14
ELBO,,Stock,USD,,
ELBSF,PINK,Stock,USD,2017-05-31,2020-08-14
ELBSF,PINK,Stock,USD,2017-05-31,2019-05-24
ELBTX,NMFQS,Mutual Fund,USD,,
ELC,NYSE,Stock,USD,2016-08-18,2020-08-14
ELCGF,OTCGREY,Stock,USD,2016-01-08,2020-08-14
ELCI,PINK,Stock,USD,2012-02-14,2020-08-14
ELCIX,NMFQS,Mutual Fund,USD,2012-08-03,2020-08-14
ELCMF,OTCGREY,Stock,USD,,
ELCO,PINK,Stock,USD,1995-12-20,2020-08-14
ELCPF,OTCGREY,Stock,USD,2007-08-07,2020-08-14
ELCQ,PINK,Stock,USD,2019-08-14,2020-08-14
ELCR,PINK,Stock,USD,2008-09-11,2020-08-14
ELCRX,NMFQS,Mutual Fund,USD,2012-08-03,2020-08-14
ELCSX,NMFQS,Mutual Fund,USD,2016-01-04,2020-08-14
ELCTF,OTCGREY,Stock,USD,2001-06-20,2020-08-14
ELD,NYSE ARCA,ETF,USD,2010-08-09,2020-08-14
ELDCX,NMFQS,Mutual Fund,USD,2002-07-31,2020-08-14
ELDFX,NMFQS,Mutual Fund,USD,1987-12-31,2020-08-14
ELEAF,OTCMKTS,Stock,USD,2017-11-02,2020-08-14
ELEC,NASDAQ,Stock,USD,2015-09-24,2018-06-06
ELECU,NASDAQ,Stock,USD,2015-06-11,2018-05-31
ELECW,NASDAQ,Stock,USD,2015-08-20,2018-06-06
ELED,PINK,Stock,USD,2014-02-13,2020-08-14
ELEEF,OTCGREY,Stock,USD,2012-04-23,2020-08-14
ELEMF,OTCGREY,Stock,USD,2010-10-14,2020-08-14
ELET,NASDAQ,Stock,USD,,
ELEV,PINK,Stock,USD,2012-10-22,2017-07-14
ELEXF,OTCGREY,Stock,USD,,
ELEZF,PINK,Stock,USD,2007-07-31,2020-08-14
ELEZY,PINK,Stock,USD,2017-10-03,2020-08-14
ELF,NYSE,Stock,USD,2016-09-22,2020-08-14
ELFGF,OTCMKTS,Stock,USD,2001-06-11,2018-10-16
ELFIF,PINK,Stock,USD,2008-11-04,2020-08-14
ELFNX,NMFQS,Mutual Fund,USD,1980-01-02,2020-08-14
ELFTX,NMFQS,Mutual Fund,USD,1980-01-02,2020-08-14
ELFXX,NMFQS,Mutual Fund,USD,,
ELGAX,NMFQS,Mutual Fund,USD,2007-09-27,2020-08-14
ELGCX,NMFQS,Mutual Fund,USD,2007-09-27,2020-08-14
ELGL,OTCMKTS,Stock,USD,2008-07-01,2020-08-14
ELGT,OTCMKTS,Stock,USD,2017-10-13,2020-08-14
ELGXQ,PINK,Stock,USD,1996-06-21,2020-08-14
ELGXX,NMFQS,Mutual Fund,USD,,
ELIAF,OTCGREY,Stock,USD,2014-08-22,2020-08-14
ELIN,OTCMKTS,Stock,USD,2010-10-20,2018-02-07
ELINX,NMFQS,Mutual Fund,USD,2017-10-13,2020-08-14
ELIO,PINK,Stock,USD,2016-02-24,2020-08-14
ELISX,NMFQS,Mutual Fund,USD,2017-10-13,2020-08-14
ELIVF,OTCGREY,Stock,USD,,
ELIX,NASDAQ,Stock,USD,,
ELIXF,OTCQB,Stock,USD,2017-12-14,2020-08-14
ELJ,NYSE,Stock,USD,2012-07-06,2020-08-14
ELK,,Stock,USD,,
ELKEF,OTCGREY,Stock,USD,2019-05-13,2020-08-14
ELKMF,PINK,Stock,USD,2010-12-17,2020-08-14
ELKU,BATS,ETF,USD,2015-12-10,2017-03-21
ELLH,PINK,Stock,USD,2018-06-15,2020-08-14
ELLI,NYSE,Stock,USD,2011-04-15,2019-04-17
ELLKF,PINK,Stock,USD,2014-06-25,2020-08-14
ELLKY,PINK,Stock,USD,2017-10-19,2020-08-14
ELLMF,OTCMKTS,Stock,USD,2016-12-21,2020-08-14
ELLO,NYSE,Stock,USD,1995-10-09,2020-08-14
ELLWP,OTCMKTS,Stock,USD,2017-09-14,2017-09-19
ELLXF,PINK,Stock,USD,2018-06-05,2020-08-14
ELMA,PINK,Stock,USD,2012-07-26,2020-08-14
ELMD,NYSE,Stock,USD,2010-08-13,2020-08-14
ELMFF,PINK,Stock,USD,2019-03-06,2020-08-14
ELMG,NASDAQ,Stock,USD,,
ELMMX,NMFQS,Mutual Fund,USD,2017-10-13,2020-08-14
ELMS,NASDAQ,Stock,USD,,
ELMTY,PINK,Stock,USD,2013-09-27,2020-08-14
ELMUF,OTCBB,Stock,USD,2016-02-26,2020-08-14
ELMUY,OTCGREY,Stock,USD,2017-09-28,2020-08-14
ELMXX,NMFQS,Mutual Fund,USD,,
ELN,NYSE,Stock,USD,,
ELNAX,NMFQS,Mutual Fund,USD,1992-05-21,2018-02-06
ELNK,NASDAQ,Stock,USD,2001-01-02,2017-03-08
ELNK1,NASDAQ,Stock,USD,,
ELNOF,PINK,Stock,USD,2008-10-28,2020-08-14
ELNT,NASDAQ,Stock,USD,,
ELNX,PINK,Stock,USD,2006-11-17,2020-08-14
ELNYX,NMFQS,Mutual Fund,USD,1992-05-28,2015-11-25
ELOHF,OTCBB,Stock,USD,2015-11-03,2019-07-18
ELOKY,OTCMKTS,Stock,USD,2017-12-21,2020-08-14
ELON,NASDAQ,Stock,USD,1998-07-28,2018-09-14
ELOQ,NASDAQ,Stock,USD,,
ELOQ1,NASDAQ,Stock,USD,,
ELOS,NASDAQ,Stock,USD,2004-08-09,2017-07-18
ELOT,,Stock,USD,,
ELOX,NASDAQ,Stock,USD,2018-01-19,2020-08-14
ELP,NYSE,Stock,USD,1998-06-03,2020-08-14
ELPMF,OTCMKTS,Stock,USD,2015-08-13,2017-11-03
ELPQF,PINK,Stock,USD,2007-09-21,2020-08-14
ELPVY,PINK,Stock,USD,2007-07-13,2020-08-14
ELRA,PINK,Stock,USD,2013-02-19,2020-08-14
ELRC,NASDAQ,Stock,USD,2016-01-04,2016-08-11
ELRE,OTCQB,Stock,USD,2009-10-09,2020-08-14
ELRFF,PINK,Stock,USD,2016-01-08,2020-08-14
ELRMF,PINK,Stock,USD,2016-02-24,2019-11-13
ELRN,OTCBB,Stock,USD,2014-12-08,2020-08-14
ELRNF,PINK,Stock,USD,1981-03-13,2020-08-14
ELROF,OTCGREY,Stock,USD,2016-01-27,2020-08-14
ELRRF,OTCGREY,Stock,USD,2016-05-05,2020-08-14
ELRXX,NMFQS,Mutual Fund,USD,,
ELS,NYSE,Stock,USD,1993-02-25,2020-08-14
ELS-P-C,NYSE,Stock,USD,1993-02-25,2017-09-22
ELSAX,NMFQS,Mutual Fund,USD,2013-01-02,2016-12-29
ELSCX,NMFQS,Mutual Fund,USD,2014-01-02,2016-12-29
ELSE,NASDAQ,Stock,USD,1990-04-02,2020-08-14
ELSF,NYSE,Stock,USD,,
ELSI,NASDAQ,Stock,USD,,
ELSIX,NMFQS,Mutual Fund,USD,2013-01-02,2016-12-29
ELSMX,NMFQS,Mutual Fund,USD,2017-03-27,2020-08-14
ELSNX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-24
ELSSF,OTCGREY,Stock,USD,2016-05-05,2020-08-14
ELST,PINK,Stock,USD,1998-12-08,2020-08-14
ELTE,NASDAQ,Stock,USD,,
ELTK,NASDAQ,Stock,USD,1997-01-23,2020-08-14
ELTLF,OTCMKTS,Stock,USD,2017-10-13,2020-08-14
ELTN,,Stock,USD,,
ELTP,OTCQB,Stock,USD,2000-02-24,2020-08-14
ELTTY,,Stock,USD,,
ELTZ,OTCMKTS,Stock,USD,2015-04-24,2020-08-14
ELU,NYSE,Stock,USD,2013-05-23,2020-08-14
ELU1,NYSE,Stock,USD,,
ELUSX,NMFQS,Mutual Fund,USD,2017-03-27,2020-08-14
ELUXF,PINK,Stock,USD,2007-07-17,2020-08-14
ELUXY,PINK,Stock,USD,2007-07-13,2020-08-14
ELVAF,PINK,Stock,USD,2013-11-29,2020-08-14
ELVAY,OTCBB,Stock,USD,2014-02-03,2020-08-14
ELVG,PINK,Stock,USD,2019-12-13,2020-08-14
ELVGF,OTCGREY,ETF,USD,2008-10-21,2018-06-06
ELVN1,NASDAQ,Stock,USD,,
ELVT,NYSE,Stock,USD,2017-04-06,2020-08-14
ELX,NYSE,Stock,USD,1990-03-26,2015-05-05
ELXMF,PINK,Stock,USD,2006-01-03,2020-08-14
ELXMY,OTCQX,Stock,USD,2019-02-27,2020-08-14
ELXPF,OTCBB,Stock,USD,2016-08-18,2020-08-14
ELXR,,ETF,USD,,
ELXS,NASDAQ,Stock,USD,1983-11-10,2018-06-08
ELY,NYSE,Stock,USD,1992-02-28,2020-08-14
ELYGF,OTCQX,Stock,USD,2004-07-26,2020-08-14
EM,NYSE,Stock,USD,2009-08-12,2012-11-09
EMAAX,NMFQS,Mutual Fund,USD,2001-02-28,2020-08-14
EMACX,NMFQS,Mutual Fund,USD,2001-02-28,2020-08-14
EMADX,NMFQS,Mutual Fund,USD,,
EMAG,NYSE ARCA,ETF,USD,2011-05-12,2020-08-14
EMAG1,NASDAQ,Stock,USD,,
EMAIX,NMFQS,Mutual Fund,USD,2012-08-03,2020-08-14
EMAKQ,NASDAQ,Stock,USD,,
EMALF,PINK,ETF,USD,2016-03-08,2020-08-14
EMAN,NYSE MKT,Stock,USD,2000-01-21,2020-08-14
EMAPX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
EMAV,PINK,Stock,USD,1999-01-26,2019-05-31
EMAYX,NMFQS,Mutual Fund,USD,2001-02-28,2020-08-14
EMB,NASDAQ,ETF,USD,2007-12-19,2020-08-14
EMBA,OTCMKTS,Stock,USD,2017-09-25,2020-08-14
EMBAX,NMFQS,Mutual Fund,USD,2012-07-09,2020-08-14
EMBB,NYSE ARCA,ETF,USD,2016-01-04,2016-09-01
EMBCX,NMFQS,Mutual Fund,USD,2012-07-09,2020-08-14
EMBD,NYSE ARCA,Stock,USD,2020-06-03,2020-08-14
EMBH,NYSE ARCA,ETF,USD,2015-07-30,2020-08-14
EMBHX,NMFQS,Mutual Fund,USD,,
EMBI,OTCQB,Stock,USD,2015-04-02,2020-08-14
EMBIX,NMFQS,Mutual Fund,USD,2010-06-01,2020-08-14
EMBOX,NMFQS,Mutual Fund,USD,2010-06-01,2020-08-14
EMBQ,,ETF,USD,,
EMBR,PINK,Stock,USD,2014-02-18,2020-08-14
EMBT,PINK,Stock,USD,2016-01-06,2020-08-14
EMBU,NYSE ARCA,ETF,USD,2017-08-22,2018-09-24
EMBUX,NMFQS,Mutual Fund,USD,2012-07-09,2020-08-14
EMBVF,PINK,Stock,USD,2007-07-31,2020-08-14
EMBX,NASDAQ,Stock,USD,,
EMBYF,OTCGREY,Stock,USD,2017-10-11,2020-08-14
EMBYX,NMFQS,Mutual Fund,USD,2012-07-09,2020-08-14
EMC,NYSE,Stock,USD,1988-12-16,2016-09-15
EMCAX,NMFQS,Mutual Fund,USD,1995-11-06,2020-08-14
EMCB,NASDAQ,ETF,USD,2012-03-08,2020-08-14
EMCC,NASDAQ,Stock,USD,,
EMCCX,NMFQS,Mutual Fund,USD,2005-10-07,2020-08-14
EMCD,NYSE ARCA,ETF,USD,2016-01-04,2016-09-01
EMCDX,NMFQS,Mutual Fund,USD,,
EMCF,NASDAQ,Stock,USD,1999-03-08,2020-08-14
EMCG,NASDAQ,ETF,USD,2013-09-27,2020-05-28
EMCGX,NMFQS,Mutual Fund,USD,1994-01-03,2017-04-27
EMCHF,OTCGREY,Stock,USD,2016-12-09,2020-08-14
EMCI,NASDAQ,Stock,USD,1990-03-26,2019-09-19
EMCIX,NMFQS,Mutual Fund,USD,2010-12-09,2020-08-14
EMCO1,NASDAQ,Stock,USD,,
EMCPX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
EMCR,NYSE ARCA,ETF,USD,2012-10-16,2017-07-31
EMD,NYSE,ETF,USD,2003-12-02,2020-08-14
EMDAAX,NMFQS,Mutual Fund,USD,,
